NU_INSCRICAO;NU_ANO;CO_MUNICIPIO_RESIDENCIA;NO_MUNICIPIO_RESIDENCIA;CO_UF_RESIDENCIA;SG_UF_RESIDENCIA;NU_IDADE;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;CO_MUNICIPIO_NASCIMENTO;NO_MUNICIPIO_NASCIMENTO;CO_UF_NASCIMENTO;SG_UF_NASCIMENTO;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_BAIXA_VISAO;IN_CEGUEIRA;IN_SURDEZ;IN_DEFICIENCIA_AUDITIVA;IN_SURDO_CEGUEIRA;IN_DEFICIENCIA_FISICA;IN_DEFICIENCIA_MENTAL;IN_DEFICIT_ATENCAO;IN_DISLEXIA;IN_DISCALCULIA;IN_AUTISMO;IN_VISAO_MONOCULAR;IN_OUTRA_DEF;IN_GESTANTE;IN_LACTANTE;IN_IDOSO;IN_ESTUDA_CLASSE_HOSPITALAR;IN_SEM_RECURSO;IN_BRAILLE;IN_AMPLIADA_24;IN_AMPLIADA_18;IN_LEDOR;IN_ACESSO;IN_TRANSCRICAO;IN_LIBRAS;IN_TEMPO_ADICIONAL;IN_LEITURA_LABIAL;IN_MESA_CADEIRA_RODAS;IN_MESA_CADEIRA_SEPARADA;IN_APOIO_PERNA;IN_GUIA_INTERPRETE;IN_COMPUTADOR;IN_CADEIRA_ESPECIAL;IN_CADEIRA_CANHOTO;IN_CADEIRA_ACOLCHOADA;IN_PROVA_DEITADO;IN_MOBILIARIO_OBESO;IN_LAMINA_OVERLAY;IN_PROTETOR_AURICULAR;IN_MEDIDOR_GLICOSE;IN_MAQUINA_BRAILE;IN_SOROBAN;IN_MARCA_PASSO;IN_SONDA;IN_MEDICAMENTOS;IN_SALA_INDIVIDUAL;IN_SALA_ESPECIAL;IN_SALA_ACOMPANHANTE;IN_MOBILIARIO_ESPECIFICO;IN_MATERIAL_ESPECIFICO;IN_NOME_SOCIAL;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
190005434213;2019;1505536;Parauapebas;15;PA;14;F;1;1;1;1505536;Parauapebas;15;PA;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1505536;Parauapebas;15;PA;1;1;1;1;504;510;513;516;456.3;397.3;417.1;478.7;DCAEDDBABABDEAAECACDDDABDEEECBDCBBABDDEADCBDC;ADAACBDBDBAAECBCDBADCABDCBDAECACBBEEAACBABDBB;AEBEA99999BEEAEBCACCBADAEBEACEBCEEBCACDCADCEBBAECA;EAABBBBCDCCCAACDBDECBBACBEBBEABCDDABEDBBEEBDA;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;120;120;120;20;500;F;E;A;A;3;F;A;C;D;B;B;B;C;B;A;B;A;A;A;A;A;D;A;B;B
190005434527;2019;1503804;Jacundá;15;PA;14;F;1;3;1;1503804;Jacundá;15;PA;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1503804;Jacundá;15;PA;1;1;1;1;503;510;513;515;456.5;356.8;497.1;465.2;CEADDEADCCBBBDAABBDBBDEDABCEDCCAEDEDBABDE*DEB;CECECBBADECB*ACEAABCBDAAAACACBDCBEBABCADECAAD;99999DDDCADAABAEAACECADEBDEAECBAEECCAEEEBACBAAEDBA;EBBDDAACAABDACECBDBAADBCDCABAEADEBDCCACCDEABD;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;160;120;160;140;100;680;B;E;B;C;4;D;A;B;C;B;A;B;B;A;A;A;A;A;B;B;A;C;A;B;A
190005434648;2019;1501402;Belém;15;PA;14;F;1;1;1;1501402;Belém;15;PA;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501402;Belém;15;PA;1;1;1;1;506;509;514;517;553;488.8;572.8;612.5;DDDDEBCDEACACDACABBBBABEBEABCEBACBDBCBEECECBE;CCDDADAD*AABADBDBDCCBBDCEADCACACADCBDBEACCDCC;EBBAB99999BACBEDBDDEAADDCEEBDECDABBBBDCACECACDEECB;AABADEEDBCAADDCBABAEADBCECEACD*BDEBCCDEECBCBB;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;140;180;160;180;140;800;C;G;E;D;4;N;A;E;E;C;A;B;B;B;A;A;A;A;C;A;B;E;B;C;B
190005435111;2019;1502202;Capanema;15;PA;14;F;1;3;1;1502202;Capanema;15;PA;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1502202;Capanema;15;PA;1;1;1;1;505;507;511;518;491.8;592.4;550.7;403.1;BABADAADDDDEBECEBEABCDBDBEABABECACBAEABDCDDED;BAECDAAABBDCBCEEECCACBBEEEBCBAAAAADEACBDAAECD;99999EACADBCBBBDEBEBDAAECCEBCEECACAAABDAADBEADDCAD;DBDCBDCBAEDECBADDCBBADDAAEEBBBACDBABADCCCE*BD;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;140;180;160;180;120;780;E;E;C;D;3;C;A;C;C;B;A;B;A;A;A;B;A;A;D;B;B;C;B;A;B
190005435707;2019;1503093;Goianésia do Pará;15;PA;14;M;1;1;1;1503093;Goianésia do Pará;15;PA;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1503093;Goianésia do Pará;15;PA;1;1;1;1;505;510;513;518;454.1;519.7;471;496;BBBCCDDABADCCED*CBDDCDECDCACBEBDCEEDEADDCACBE;CECCEBDBCDB*DBDBECDBEAABDDCBEEBCBD*CBEACBDBCB;CDDBD99999ABECBDCECDCDCEEDCADCBEDBDDCAAEEEBECBEECE;BEDBBCCEEDDAACABAADABCDEBC*EBCBBABACDECDEBEDC;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;80;120;120;60;500;E;G;D;D;4;C;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;C;A;A;A
190005435830;2019;1500800;Ananindeua;15;PA;14;F;1;0;1;1500800;Ananindeua;15;PA;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500800;Ananindeua;15;PA;1;1;1;1;506;510;513;517;401.9;536;556.7;445.8;EECCEBAEDDDDAEACECABDAAABDDBEECBCBBBADEDDECAE;EEADCEDEACAACBAEEADEBDBACBBACECDCEBBAEAABADDB;ADBAA99999BBECAACACECEDDECAAECAEAEDCDBDEACCABEDACC;CECBBBDCBCABDDACBDBBADEBACDCADADADAAADBCAECCE;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;120;120;120;80;560;C;E;C;C;3;F;A;B;C;A;A;B;A;B;A;B;A;A;B;B;A;C;A;B;B
190005435926;2019;1502152;Canaã dos Carajás;15;PA;14;F;1;3;1;1503093;Goianésia do Pará;15;PA;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1502152;Canaã dos Carajás;15;PA;1;1;1;1;504;509;514;516;408.4;445.3;484.4;392;ADADEADAEADDBDAEACABEDCEACEC*DDECAADEAADBACAB;ADABCADCABAECDAABBCDDEBBDDDBAEDADADEEDBACABDE;ABBDE99999ABADBDCADBEABDEBEBDEECAAEAAEAADCCEACBBED;ADAEDDEECACDCABDABAECBBECAAEADDAEBEDDEAEEBDAB;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;100;40;40;100;40;320;E;F;D;D;5;K;A;D;E;B;A;C;C;B;B;A;A;B;B;A;A;E;A;B;B
190005436279;2019;1302603;Manaus;13;AM;14;M;1;3;1;1501402;Belém;15;PA;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1302603;Manaus;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;G;G;C;D;6;O;B;C;D;C;B;B;A;B;A;B;A;A;C;A;B;C;B;C;B
190005437117;2019;1501402;Belém;15;PA;14;F;1;3;1;1501402;Belém;15;PA;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501402;Belém;15;PA;0;1;1;0;;507;511;;;488.9;527.2;;;BCAABAABEBCCDCCEAACEDEDAEDBEECDDAEABECBABDDCD;BDABE99999DCBAEEAEDEAACEBADDECCECDCDCBDAADEBBBCDDE;;0;;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;;1;120;180;120;140;100;660;F;F;D;D;4;I;A;D;C;C;A;B;A;B;A;B;A;A;D;A;A;E;B;B;B
190005437172;2019;1503705;Itupiranga;15;PA;14;M;1;3;1;1503705;Itupiranga;15;PA;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1503705;Itupiranga;15;PA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;G;D;D;3;N;D;D;D;B;B;B;B;B;A;B;A;A;B;A;A;D;A;B;B
190005437674;2019;1500602;Altamira;15;PA;14;M;1;3;1;1500602;Altamira;15;PA;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500602;Altamira;15;PA;1;1;1;1;503;509;514;515;511.1;543.2;559.2;589;BEEDACEEADBCDBDBDABCBCADADCEEAEEBDBEDABADBEDC;CCECEEBCAACCBBBDBABDCECEBECAABEBBDCACEDDCABBE;EDBAD99999BAEBCEEEEBACDDCDEADECCDBECEBCBACCDECCBCC;ECCADEACAEBEADDACACCBABEBDDECEECEBBABDDABCCAD;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;100;120;120;580;H;G;F;D;2;F;A;B;B;A;B;B;A;B;B;B;A;A;B;A;A;C;A;B;B
190005437939;2019;1501402;Belém;15;PA;14;M;1;3;1;1501402;Belém;15;PA;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501402;Belém;15;PA;1;1;1;1;503;509;514;515;418.2;356;444.6;413.7;DAEECCBEBBBDACABCABACAABBABABBABABBCABACAABBA;ADC*EDD*BACDDCE*CCDECCCD*DDDCCABBCCDEDCBCA*DE;99999ACEDBBCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCA;EAADCCBADAABCABACCBBADBABBCABBAECCCABBEBDBADB;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;100;120;140;100;120;580;D;E;D;D;3;C;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A
190005438071;2019;1501402;Belém;15;PA;14;F;1;1;1;1501402;Belém;15;PA;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501402;Belém;15;PA;1;1;1;1;505;509;514;518;552.4;654;634.2;676.1;BADBCDADBCBCCDBAEEBAAADDBECBEBAEABDCBAADCDDAE;CCDCEEBCABABADBDDABDBBECCCAEDCECBDCBEBABBEADB;EBBAD99999BAACCAEDEBAADDDDECCECDDBABDCBAAECBCCEECB;DDEBABCBADEDCCAEBEECBBEAEDEEBEACAABACE*DEECAE;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;160;120;140;140;160;720;G;G;D;E;3;Q;D;D;D;C;A;B;A;B;A;B;A;B;C;B;B;D;B;E;B
190005438585;2019;1302603;Manaus;13;AM;14;M;1;3;1;1302603;Manaus;13;AM;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1302603;Manaus;13;AM;1;1;1;1;506;507;511;517;405.5;355.5;376.4;366;DDCE**C*EBEACCBADECBEADEBBBCACDECEDCBABCDEB*E;DABACDBAEDBBECBEABBCEABEBACEEABDEBDCBADCEBACD;DBADC99999DBEAEDBBA*BADEBEECAABECEDAACDBEABCCEEAAE;EEDCABBBCABBBBECB*EEACDDBABDABDCDEDAABCDBCCBE;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;40;40;100;0;300;E;E;B;B;5;C;A;C;C;B;B;B;B;B;A;A;A;A;B;B;A;C;A;A;B
190005441572;2019;1100122;Ji-Paraná;11;RO;14;F;1;1;1;1100049;Cacoal;11;RO;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1100122;Ji-Paraná;11;RO;0;1;1;0;;508;512;;;536.9;554.6;;;ABABCDADCEBADCBACCAEEDBCAEDACCACBACBCDEBEAAEB;BCCED99999CDABDBCBBCCBBBAECDECBDEBACADDCECDCCBAEDD;;0;;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;;1;160;120;120;160;100;660;E;F;E;E;5;D;A;C;D;A;A;B;A;B;A;B;B;A;B;A;A;C;A;B;B
190005441609;2019;1100288;Rolim de Moura;11;RO;14;M;1;3;1;1100049;Cacoal;11;RO;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1100288;Rolim de Moura;11;RO;1;1;1;1;505;510;513;518;603.1;622.7;580.2;723.8;DADBEADEBCBEABEDEECECEBDECACABBCBEDAEBDEADDAE;EABCBEABADBDABABCCADCABACDBEABCABBCAAECEABDCB;ADBDE99999ABDCDCCAACCDDEBDCAECEDDBDCDEDEBACCEECBCC;DDEBABCCCDEACEDEBEACACEDDDDEABEBAAEDEADAAACDB;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;140;120;120;120;120;620;G;G;E;D;4;N;A;C;C;C;A;B;B;A;B;B;B;A;B;A;A;C;A;C;B
190005441986;2019;1200252;Epitaciolândia;12;AC;14;M;1;3;1;1200401;Rio Branco;12;AC;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200252;Epitaciolândia;12;AC;1;1;1;1;503;508;512;515;475.5;538;561.3;449.2;CEDDDCDDDDDBDDBBBCCBCABBEEBEDDAEEEBBAEBADCEBB;DACBADEECABEDDCBDCEBEABCBAECDBBDAEAECEEAEDDAC;99999BBEDADEABAEACCDCEBEEDAABCDBEBDAADBAECEDCCAECD;CAAEADBDADDDEECAECCEADDEBBCBDEABBDBEDDEEABACB;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;4;0;0;0;0;0;0;G;G;D;D;4;L;A;B;C;C;A;B;A;A;A;A;A;A;B;A;A;E;B;C;B
190005442452;2019;1302603;Manaus;13;AM;14;M;1;0;1;1302603;Manaus;13;AM;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1302603;Manaus;13;AM;0;1;1;0;;509;514;;;544.8;510.7;;;AAABAEBCEBAEACBEEAEDBEEBACBAACADBECDAAEDBAADA;CBBCE99999CAABEECAEAADADDAADDECBDBEDAECCCEECDCCCAD;;0;;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;;1;100;120;120;120;0;460;E;E;D;D;4;D;A;B;C;A;A;B;A;B;A;B;A;A;B;A;A;C;A;C;B
190005442469;2019;1302603;Manaus;13;AM;14;M;1;1;1;1302603;Manaus;13;AM;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1302603;Manaus;13;AM;1;1;1;1;504;507;511;516;567.3;590.7;604;645.7;CAACEEDDEBDAEDABCDAEABAEDECCBACAACBCCBBADAADA;CACCABAAEBECBCDBEACDCACEEDBCBADCAECEACBBEAADB;BBABE99999CBBAEDEBECDAAECAAEEBCCBCCDDEAACDDDDBDCEE;BEEEBBAADECCAEABADBAAECEEBEEDCAECBAECECCAECDC;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;160;120;120;160;80;640;G;G;E;D;4;M;A;C;D;B;A;B;A;B;A;A;A;A;B;A;B;D;A;B;B
190005442961;2019;2211001;Teresina;22;PI;14;M;1;3;1;2211001;Teresina;22;PI;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2211001;Teresina;22;PI;1;1;1;1;504;508;512;516;446.7;630.5;627.8;743;CBDBBDCA*BEDCADCDADCBEEACBDBECAACBDDECCBEACCB;AB.BADBACEEABCAAACCEECBBAEDBCABCBBABCCBAEACCC;BBEBA99999ABABCECBBCCAECCEAABEDDEEAAADDBECDECCACCD;ECBECEAADCABAECBADBABECCDBEADCBDBAADCEABACCCC;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;120;120;120;120;600;F;F;E;E;3;M;D;C;D;D;A;B;B;B;B;B;A;A;D;A;B;E;A;C;B
190005443398;2019;5208707;Goiânia;52;GO;14;M;0;1;1;5208707;Goiânia;52;GO;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5208707;Goiânia;52;GO;1;1;1;1;506;507;511;517;452.9;447.4;397.1;467.3;BEDABDDCECACEDEBABDCABDA*BCABECBECCCBADECBCDE;DCBCDEEEDCBCACDBCDCBAAABCDCECBBCECACBEBADAEBD;BBABA99999EBACBCCADCEEBEDADECDABEDBDCABCDEDCBAEDCE;ABCDEDEDCBABABAEDCBABABCDEDEDEABCCDEEDCCBAABE;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;80;120;80;120;80;480;D;G;C;E;4;M;B;D;D;C;A;C;C;B;A;B;A;B;B;A;A;D;A;C;B
190005443873;2019;5300108;Brasília;53;DF;14;M;1;3;1;3304201;Resende;33;RJ;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5300108;Brasília;53;DF;1;1;1;1;504;507;511;516;558.5;574.4;563.5;680.3;CEBAEEBAECADCEDBCECBABAECEABEBBAECBCDBBCDACEA;CCBCABABCAABACEEED.ABECABD.ECA...ADBACBEBABDB;BDABE99999BABAAEEEEBEAEECC.ACDDC.BCAEBAAADDE..CCDE;BACAEBABDEEBAEAEADAAAC.EDDCADCAAEAEDCBBADDDDC;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;160;120;140;120;100;640;G;G;E;E;4;O;A;D;D;B;A;B;B;B;A;B;A;A;C;A;B;C;A;B;B
